household_key,store_id,week_no,last_purchase_day_week,total_sales,total_disc,num_orders,total_qty,overall_weekly_purchase,frac_share,overall_market_share,if_churn,row_id,three_weeks_sales,three_weeks_disc,three_weeks_freq,five_weeks_sales,five_weeks_disc,five_weeks_freq,weeklag
1290,313,56,387,21.14,-2.2,2,13,21.14,1,0.88,1,6,21.14,-2.2,0.666666667,21.14,-2.2,0.4,24
1290,313,60,417,9.55,0,2,3,9.55,1,0.88,1,7,9.55,0,0.666666667,30.69,-2.2,0.8,4
1290,313,65,450,65.2,-24.85,1,58,65.2,1,0.88,0,8,65.2,-24.85,0.333333333,74.75,-24.85,0.6,5
1290,313,67,467,55.61,-17.8,2,53,55.61,1,0.88,0,9,120.81,-42.65,1,120.81,-42.65,0.6,2
1290,313,69,477,24.33,-6.87,1,19,24.33,1,0.88,0,10,79.94,-24.67,1,145.14,-49.52,0.8,2
1290,313,71,495,48.75,-17.9,1,37,48.75,1,0.88,1,11,73.08,-24.77,0.666666667,128.69,-42.57,0.8,2
1290,313,77,532,16.77,-2.82,1,13,16.77,1,0.88,0,12,16.77,-2.82,0.333333333,16.77,-2.82,0.2,6
1290,313,79,545,57.46,-12.55,2,30,57.46,1,0.88,1,13,74.23,-15.37,1,74.23,-15.37,0.6,2
1290,313,89,619,78.92,-34.8,2,41,78.92,1,0.88,0,14,78.92,-34.8,0.666666667,78.92,-34.8,0.4,10
1290,313,90,625,17.6,-12.17,1,6,17.6,1,0.88,0,15,96.52,-46.97,1,96.52,-46.97,0.6,1
1290,313,91,629,41.15,-6.03,1,11,41.15,1,0.88,0,16,137.67,-53,1.333333333,137.67,-53,0.8,1
1290,313,93,646,57.27,-12.6,2,29,57.27,1,0.88,0,17,116.02,-30.8,1.333333333,194.94,-65.6,1.2,2
1290,313,94,655,61.57,-17.15,1,21,61.57,1,0.88,0,18,159.99,-35.78,1.333333333,256.51,-82.75,1.4,1
1290,313,96,666,53.54,-12.02,1,36,53.54,1,0.88,1,19,172.38,-41.77,1.333333333,213.53,-47.8,1,2
1290,313,99,689,33.68,-1.48,1,14779,67.79,0.5,0.88,0,20,87.22,-13.5,0.666666667,148.79,-30.65,0.6,3
1290,313,101,702,15.88,-2.16,1,7,15.88,1,0.88,0,21,49.56,-3.64,0.666666667,103.1,-15.66,0.6,2
1292,427,3,18,43.5,-7.99,2,22,43.5,1,1,1,1,0,0,0,0,0,0,0
1292,427,6,37,11.44,-4.42,1,5,11.44,1,1,0,2,54.94,-12.41,1,54.94,-12.41,0.6,3
1292,427,7,46,41.96,-6.05,2,15,41.96,1,1,0,3,53.4,-10.47,1,96.9,-18.46,1,1
1292,427,8,51,15.59,-1.45,1,7,15.59,1,1,0,4,68.99,-11.92,1.333333333,112.49,-19.91,1.2,1
1292,427,9,59,9.29,-3.97,1,4,9.29,1,1,0,5,78.28,-15.89,1.666666667,78.28,-15.89,1,1
1292,427,10,62,4.14,0,1,6,4.14,1,1,0,6,70.98,-11.47,1.666666667,82.42,-15.89,1.2,1
1292,427,11,74,11.91,-1.49,1,6,11.91,1,1,0,7,40.93,-6.91,1.333333333,94.33,-17.38,1.4,1
1292,427,13,89,2.61,0,1,3,2.61,1,1,0,8,18.66,-1.49,1,43.54,-6.91,1,2
1292,427,14,96,4.51,0,1,4,4.51,1,1,1,9,19.03,-1.49,1,32.46,-5.46,1,1
1292,427,17,116,6.61,0,1,3,6.61,1,1,0,10,11.12,0,0.666666667,13.73,0,0.6,3
1292,427,18,122,8.93,-2.78,1,5,8.93,1,1,1,11,15.54,-2.78,0.666666667,22.66,-2.78,0.8,1
1292,427,21,139,22.12,-1.49,1,8,22.12,1,1,1,12,31.05,-4.27,0.666666667,37.66,-4.27,0.6,3
1292,427,25,173,29.86,-1.59,1,17,29.86,1,1,1,13,29.86,-1.59,0.333333333,51.98,-3.08,0.4,4
1292,427,29,201,10.18,-2.98,1,4,10.18,1,1,1,14,10.18,-2.98,0.333333333,40.04,-4.57,0.4,4
1292,427,38,261,14.36,-2.98,1,6,14.36,1,1,1,15,14.36,-2.98,0.333333333,14.36,-2.98,0.2,9
1292,427,43,295,24.32,-2.98,1,5,24.32,1,1,1,16,24.32,-2.98,0.333333333,38.68,-5.96,0.4,5
1292,427,51,354,10.37,0,1,3,10.37,1,1,1,17,10.37,0,0.333333333,10.37,0,0.2,8
1292,427,61,424,15.36,-2.98,1,8,15.36,1,1,1,18,15.36,-2.98,0.333333333,15.36,-2.98,0.2,10
1292,427,66,455,39.85,-6.06,1,19,39.85,1,1,1,19,39.85,-6.06,0.333333333,55.21,-9.04,0.4,5
1292,427,74,512,125.19,-21.77,1,35,125.19,1,1,1,20,125.19,-21.77,0.333333333,125.19,-21.77,0.2,8
1292,427,82,567,20.12,-2.91,2,7,20.12,1,1,1,21,20.12,-2.91,0.666666667,20.12,-2.91,0.4,8
1292,427,86,598,21.24,-1.78,1,8,21.24,1,1,1,22,21.24,-1.78,0.333333333,41.36,-4.69,0.6,4
1292,427,92,642,6.97,0,1,9,6.97,1,1,1,23,6.97,0,0.333333333,6.97,0,0.2,6
1292,427,100,696,19.89,-3.87,1,8,19.89,1,1,0,24,19.89,-3.87,0.333333333,19.89,-3.87,0.2,8
1294,356,16,110,35.33,-11.51,1,11,35.33,1,0.95,0,1,0,0,0,0,0,0,0
1294,356,17,114,110.14,-8.6,4,46,110.14,1,0.95,0,2,145.47,-20.11,1.666666667,145.47,-20.11,1,1
1294,356,18,118,35.36,-7.81,1,16,35.36,1,0.95,1,3,180.83,-27.92,2,180.83,-27.92,1.2,1
1294,356,21,145,136.47,-24.92,2,55,136.47,1,0.95,0,4,171.83,-32.73,1,317.3,-52.84,1.6,3
1294,356,23,159,42.17,-4.85,1,28,42.17,1,0.95,1,5,178.64,-29.77,1,214,-37.58,0.8,2
1294,356,26,176,131.84,-19.39,1,69,131.84,1,0.95,1,6,174.01,-24.24,0.666666667,310.48,-49.16,0.8,3
1294,356,31,209,117.79,-14.77,1,58,134.89,0.87,0.95,0,7,117.79,-14.77,0.333333333,249.63,-34.16,0.4,5
1294,356,32,218,182.34,-17.75,1,79,194.91,0.94,0.95,0,8,300.13,-32.52,0.666666667,300.13,-32.52,0.4,1
1294,356,33,224,50.39,-3.85,1,26,50.39,1,0.95,1,9,350.52,-36.37,1,350.52,-36.37,0.6,1
1294,356,36,245,16.72,-1.49,1,5,16.72,1,0.95,0,10,67.11,-5.34,0.666666667,367.24,-37.86,0.8,3
1294,356,37,255,100.78,-20.55,1,56,100.78,1,0.95,1,11,117.5,-22.04,0.666666667,350.23,-43.64,0.8,1
1294,356,40,275,49.49,-4.02,1,21,49.49,1,0.95,0,12,150.27,-24.57,0.666666667,166.99,-26.06,0.6,3
1294,356,42,287,136.28,-27.25,1,58,136.28,1,0.95,0,13,185.77,-31.27,0.666666667,286.55,-51.82,0.6,2
1294,356,44,303,46.51,-8.38,1,18,46.51,1,0.95,1,14,182.79,-35.63,0.666666667,232.28,-39.65,0.6,2
1294,356,48,332,107.93,-9.97,2,51,107.93,1,0.95,0,15,107.93,-9.97,0.666666667,154.44,-18.35,0.6,4
1294,356,49,337,244.99,-34.53,1,122,244.99,1,0.95,1,16,352.92,-44.5,1,399.43,-52.88,0.8,1
1294,356,52,358,62.07,-12.47,1,31,62.07,1,0.95,1,17,307.06,-47,0.666666667,414.99,-56.97,0.8,3
1294,356,55,378,15.27,-5.12,1,11,15.27,1,0.95,0,18,77.34,-17.59,0.666666667,77.34,-17.59,0.4,3
1294,356,56,384,210.24,-24.54,1,103,210.24,1,0.95,0,19,225.51,-29.66,0.666666667,287.58,-42.13,0.6,1
1294,356,57,395,126.23,-21.93,1,47,126.23,1,0.95,0,20,351.74,-51.59,1,413.81,-64.06,0.8,1
1294,356,59,409,69.35,-12.43,1,27,69.35,1,0.95,0,21,405.82,-58.9,1,421.09,-64.02,0.8,2
1294,356,60,415,154.61,-20.28,2,71,154.61,1,0.95,1,22,350.19,-54.64,1.333333333,575.7,-84.3,1.2,1
1294,356,63,433,88.59,-19.36,1,34,88.59,1,0.95,0,23,243.2,-39.64,1,312.55,-52.07,0.8,3
1294,356,65,448,57.51,-3.37,1,25,57.51,1,0.95,0,24,146.1,-22.73,0.666666667,300.71,-43.01,0.8,2
1294,356,66,455,53.24,-2.68,1,22,53.24,1,0.95,0,25,199.34,-25.41,1,199.34,-25.41,0.6,1
1294,356,68,472,129.12,-15.6,1,55,129.12,1,0.95,0,26,239.87,-21.65,1,328.46,-41.01,0.8,2
1294,356,69,481,191.76,-16.07,1,79,191.76,1,0.95,0,27,374.12,-34.35,1,431.63,-37.72,0.8,1
1294,356,71,494,128.09,-32.77,1,59,128.09,1,0.95,0,28,448.97,-64.44,1,502.21,-67.12,0.8,2
1294,356,72,502,173.01,-28.25,1,69,173.01,1,0.95,0,29,492.86,-77.09,1,621.98,-92.69,0.8,1
1294,356,74,516,213.83,-30.62,1,93,213.83,1,0.95,0,30,514.93,-91.64,1,706.69,-107.71,0.8,2
1294,356,75,522,42.05,-9.47,1,22,42.05,1,0.95,0,31,428.89,-68.34,1,556.98,-101.11,0.8,1
1294,356,77,531,121.08,-18,1,48,121.08,1,0.95,1,32,376.96,-58.09,1,549.97,-86.34,0.8,2
1294,356,83,574,103.91,-10.07,1,52,103.91,1,0.95,1,33,103.91,-10.07,0.333333333,103.91,-10.07,0.2,6
1294,356,86,599,143.91,-10.43,1,59,143.91,1,0.95,0,34,247.82,-20.5,0.666666667,247.82,-20.5,0.4,3
1294,356,88,614,226.77,-30.66,1,91,257.67,0.88,0.95,1,35,370.68,-41.09,0.666666667,474.59,-51.16,0.6,2
1294,356,91,633,121.67,-14.11,1,38,121.67,1,0.95,0,36,348.44,-44.77,0.666666667,492.35,-55.2,0.6,3
1294,356,93,644,70.71,-12.25,1,32,70.71,1,0.95,0,37,192.38,-26.36,0.666666667,419.15,-57.02,0.6,2
1294,356,95,658,218.18,-28.03,1,117,218.18,1,0.95,0,38,288.89,-40.28,0.666666667,410.56,-54.39,0.6,2
1294,356,97,677,144.35,-27.08,1,60,196.37,0.74,0.95,0,39,362.53,-55.11,0.666666667,433.24,-67.36,0.6,2
1294,356,98,683,72.27,-11.73,1,32,72.27,1,0.95,0,40,434.8,-66.84,1,505.51,-79.09,0.8,1
1294,356,99,691,113.61,-14.83,2,47,113.61,1,0.95,0,41,330.23,-53.64,1.333333333,548.41,-81.67,1,1
1295,32004,8,53,95.81,-22.6,2,74,95.81,1,0.54,1,1,0,0,0,0,0,0,0
1295,32004,14,92,15.52,0,1,32,15.52,1,0.54,0,2,15.52,0,0.333333333,15.52,0,0.2,6
1295,32004,15,101,34.41,-2.2,2,43,61.96,0.56,0.54,1,3,49.93,-2.2,1,49.93,-2.2,0.6,1
1295,32004,18,123,60.46,-4.85,1,96,60.46,1,0.54,0,4,94.87,-7.05,1,110.39,-7.05,0.8,3
1295,32004,19,131,56.58,-12.65,3,20,56.58,1,0.54,0,5,117.04,-17.5,1.333333333,166.97,-19.7,1.4,1
1295,32004,20,135,11.75,-1.12,1,3,11.75,1,0.54,1,6,128.79,-18.62,1.666666667,163.2,-20.82,1.4,1
1295,32004,24,160,3.49,-0.69,1,2,3.49,1,0.54,1,7,3.49,-0.69,0.333333333,71.82,-14.46,1,4
1295,32004,54,376,35.67,-5.24,1,15,35.67,1,0.54,0,8,35.67,-5.24,0.333333333,35.67,-5.24,0.2,30
1295,32004,56,388,91.25,-13.2,1,34,91.25,1,0.54,0,9,126.92,-18.44,0.666666667,126.92,-18.44,0.4,2
1295,32004,57,392,1.67,-1.02,1,1,1.67,1,0.54,0,10,128.59,-19.46,1,128.59,-19.46,0.6,1
1295,32004,58,398,3.1,-0.66,1,3,3.1,1,0.54,0,11,96.02,-14.88,1,131.69,-20.12,0.8,1
1295,32004,59,411,15.29,-4.88,2,12,41.18,0.37,0.54,0,12,111.31,-19.76,1.666666667,146.98,-25,1.2,1
1295,32004,60,417,19.4,0,1,5,19.4,1,0.54,0,13,39.46,-6.56,1.666666667,130.71,-19.76,1.2,1
1295,32004,61,422,30.6,-3.4,1,9,48.86,0.63,0.54,0,14,68.39,-8.94,1.666666667,161.31,-23.16,1.4,1
1295,32004,63,435,5,-4.35,1,5,5,1,0.54,1,15,55,-7.75,1,73.39,-13.29,1.2,2
1295,32004,68,469,83.5,-23.74,1,29,83.5,1,0.54,1,16,83.5,-23.74,0.333333333,88.5,-28.09,0.4,5
1295,32004,73,509,28.51,-9.59,1,14,31.29,0.91,0.54,0,17,28.51,-9.59,0.333333333,112.01,-33.33,0.4,5
1295,32004,75,522,35.93,-10.53,1,12,35.93,1,0.54,0,18,64.44,-20.12,0.666666667,64.44,-20.12,0.4,2
1295,32004,76,530,32.54,-0.14,2,6,35.83,0.91,0.54,1,19,96.98,-20.26,1.333333333,96.98,-20.26,0.8,1
1295,32004,79,551,14.56,-6.58,2,10,14.56,1,0.54,0,20,47.1,-6.72,1.333333333,83.03,-17.25,1,3
1295,32004,80,558,63.53,-8.38,3,24,63.53,1,0.54,1,21,78.09,-14.96,1.666666667,146.56,-25.63,1.6,1
1295,32004,90,627,17.86,-0.82,1,2,17.86,1,0.54,1,22,17.86,-0.82,0.333333333,17.86,-0.82,0.2,10
1295,32004,94,650,22.78,0,1,2,30.86,0.74,0.54,0,23,22.78,0,0.333333333,40.64,-0.82,0.4,4
1295,32004,95,661,5.88,0,1,2,195.08,0.03,0.54,1,24,28.66,0,0.666666667,46.52,-0.82,0.6,1
1295,32004,101,701,92.64,-39.33,1,38,92.64,1,0.54,0,25,92.64,-39.33,0.333333333,92.64,-39.33,0.2,6
1297,375,21,144,5.57,-1,1,2,5.57,1,0.43,1,1,0,0,0,0,0,0,0
1297,375,49,336,30.86,-1.43,1,14295,41.21,0.75,0.43,0,2,30.86,-1.43,0.333333333,30.86,-1.43,0.2,28
1297,375,51,350,32.72,-1.39,1,13870,32.72,1,0.43,1,3,63.58,-2.82,0.666666667,63.58,-2.82,0.4,2
1297,375,86,599,118.87,-10.7,2,14936,139.84,0.85,0.43,0,4,118.87,-10.7,0.666666667,118.87,-10.7,0.4,35
1297,375,87,607,50.4,-1.55,2,31,50.4,1,0.43,0,5,169.27,-12.25,1.333333333,169.27,-12.25,0.8,1
1297,375,89,615,5.26,-1.4,1,4,11.25,0.47,0.43,0,6,174.53,-13.65,1.666666667,174.53,-13.65,1,2
1297,375,90,622,32.9,-1.28,1,18,32.9,1,0.43,0,7,88.56,-4.23,1.333333333,207.43,-14.93,1.2,1
1297,375,91,634,29.2,-1.71,3,11400,120.56,0.24,0.43,0,8,67.36,-4.39,1.666666667,236.63,-16.64,1.8,1
1297,375,92,641,116.78,-6.4,4,15666,116.78,1,0.43,0,9,184.14,-10.79,3,234.54,-12.34,2.2,1
1297,375,93,649,116.58,-6.02,3,51,116.58,1,0.43,0,10,295.46,-15.41,3.666666667,300.72,-16.81,2.4,1
1297,375,94,653,67.59,-3.56,3,24084,67.59,1,0.43,0,11,330.15,-17.69,4.333333333,368.31,-20.37,3,1
1297,375,95,662,29.66,-1.97,2,15,54.07,0.55,0.43,0,12,330.61,-17.95,4,392.71,-20.94,3.2,1
1297,375,96,669,110.54,-10.65,7,15858,110.54,1,0.43,0,13,324.37,-22.2,5,470.35,-30.31,4.4,1
1297,375,97,677,39.68,-4.83,3,16039,39.68,1,0.43,0,14,247.47,-21.01,5,480.83,-33.43,4.4,1
1297,375,98,684,89.13,-4.71,3,15842,89.13,1,0.43,0,15,269.01,-22.16,5,453.18,-31.74,4.2,1
1297,375,99,689,78.07,-5.32,3,40,78.07,1,0.43,0,16,317.42,-25.51,5.333333333,414.67,-31.04,4.2,1
1297,375,100,697,67.54,-3.75,5,14082,67.54,1,0.43,0,17,274.42,-18.61,4.666666667,414.62,-31.23,4.6,1
1297,375,101,705,50.46,-3.58,1,20,50.46,1,0.43,0,18,285.2,-17.36,4,435.42,-32.84,4.4,1
1297,375,102,711,103.71,-5.39,5,23417,103.71,1,0.43,0,19,299.78,-18.04,4.666666667,428.59,-27.58,4,1
1306,381,13,83,26.48,-0.98,1,8,33.05,0.8,0.81,1,1,0,0,0,0,0,0,0
1306,381,19,126,6.94,-0.19,1,5,6.94,1,0.81,0,2,6.94,-0.19,0.333333333,6.94,-0.19,0.2,6
1306,381,20,138,96.59,-24.48,1,46,96.59,1,0.81,1,3,103.53,-24.67,0.666666667,103.53,-24.67,0.4,1
1306,381,23,159,33.91,-9.19,1,17,33.91,1,0.81,1,4,130.5,-33.67,0.666666667,137.44,-33.86,0.6,3
1306,381,30,208,67.43,-8.73,2,27,93.9,0.72,0.81,1,5,67.43,-8.73,0.666666667,67.43,-8.73,0.4,7
1306,381,34,235,11.36,-2.98,2,8,11.36,1,0.81,0,6,11.36,-2.98,0.666666667,78.79,-11.71,0.8,4
1306,381,35,240,32.78,-0.68,2,6,32.78,1,0.81,0,7,44.14,-3.66,1.333333333,111.57,-12.39,1.2,1
1306,381,36,250,29.9,-3.79,3,17,29.9,1,0.81,0,8,74.04,-7.45,2.333333333,74.04,-7.45,1.4,1
1306,381,38,261,195.1,-30.12,2,105,207.27,0.94,0.81,1,9,257.78,-34.59,2.333333333,269.14,-37.57,1.8,2
1306,381,41,281,37.73,-7.72,1,17,37.73,1,0.81,0,10,232.83,-37.84,1,262.73,-41.63,1.2,3
1306,381,42,289,48.37,-4.46,3,33,73.99,0.65,0.81,0,11,86.1,-12.18,1.333333333,281.2,-42.3,1.2,1
1306,381,43,299,13.86,-0.78,2,6,42.54,0.33,0.81,0,12,99.96,-12.96,2,295.06,-43.08,1.6,1
1306,381,45,308,47.82,-14.32,2,29,64.53,0.74,0.81,0,13,110.05,-19.56,2.333333333,147.78,-27.28,1.6,2
1306,381,46,319,134.65,-17.19,3,113,134.65,1,0.81,0,14,196.33,-32.29,2.333333333,282.43,-44.47,2.2,1
1306,381,47,325,16.63,-2.08,1,5,16.63,1,0.81,0,15,199.1,-33.59,2,261.33,-38.83,2.2,1
1306,381,48,334,11.76,-1,1,7,11.76,1,0.81,0,16,210.86,-34.59,2.333333333,224.72,-35.37,1.8,1
1306,381,50,347,42.84,-6.08,2,12,50.71,0.84,0.81,0,17,71.23,-9.16,1.333333333,253.7,-40.67,1.8,2
1306,381,51,355,49.35,-4.41,3,20,49.35,1,0.81,0,18,103.95,-11.49,2,255.23,-30.76,2,1
1306,381,52,361,6.13,-0.55,1,3,35.73,0.17,0.81,0,19,98.32,-11.04,2,126.71,-14.12,1.6,1
1306,381,54,376,56.39,-16.82,2,45,56.39,1,0.81,0,20,111.87,-21.78,2,154.71,-27.86,1.6,2
1306,381,55,378,2.11,0,1,1,20.29,0.1,0.81,0,21,64.63,-17.37,1.333333333,156.82,-27.86,1.8,1
1306,381,57,393,40.66,-5.33,2,18,40.66,1,0.81,0,22,99.16,-22.15,1.666666667,105.29,-22.7,1.2,2
1306,381,58,401,40.54,-7.22,2,9,40.54,1,0.81,0,23,83.31,-12.55,1.666666667,139.7,-29.37,1.4,1
1306,381,59,410,105.65,-17.12,2,51,105.65,1,0.81,0,24,186.85,-29.67,2,245.35,-46.49,1.8,1
1306,381,60,418,25.65,-1.71,2,14,25.65,1,0.81,1,25,212.5,-31.38,2.666666667,214.61,-31.38,1.8,1
1306,381,63,438,10.25,-0.29,1,8,10.25,1,0.81,0,26,35.9,-2,1,182.09,-26.34,1.4,3
1306,381,64,446,15.24,-1.4,1,6,34.86,0.44,0.81,0,27,25.49,-1.69,0.666666667,156.79,-20.52,1.2,1
1306,381,65,453,45.62,-9.72,2,31,45.62,1,0.81,0,28,71.11,-11.41,1.333333333,96.76,-13.12,1.2,1
1306,381,66,457,22.29,-8.31,1,17,22.29,1,0.81,0,29,93.4,-19.72,1.666666667,93.4,-19.72,1,1
1306,381,67,467,7.64,-1.48,1,4,7.64,1,0.81,0,30,90.79,-20.91,1.666666667,101.04,-21.2,1.2,1
1306,381,68,470,20.93,-2.87,1,8,20.93,1,0.81,0,31,96.48,-22.38,1.666666667,121.97,-24.07,1.4,1
1306,381,69,478,16.97,-1.21,2,7,16.97,1,0.81,0,32,67.83,-13.87,1.666666667,128.69,-24.99,1.6,1
1306,381,70,484,23.74,-1.1,2,13,53.03,0.45,0.81,0,33,69.28,-6.66,2,137.19,-24.69,1.8,1
1306,381,72,498,10.62,-2.36,3,6,14.21,0.75,0.81,0,34,51.33,-4.67,2.333333333,79.9,-9.02,1.8,2
1306,381,73,509,6.08,0,2,3,15.63,0.39,0.81,0,35,40.44,-3.46,2.333333333,78.34,-7.54,2,1
1306,381,74,512,25.79,-9.41,2,10,51.83,0.5,0.81,0,36,42.49,-11.77,2.333333333,83.2,-14.08,2.2,1
1306,381,75,523,41.17,-12.07,3,17,57.16,0.72,0.81,0,37,83.66,-23.84,3.333333333,107.4,-24.94,2.4,1
1306,381,76,526,23.27,-6.78,2,16,23.27,1,0.81,1,38,96.31,-28.26,3,106.93,-30.62,2.4,1
1306,381,79,551,41.16,-8.03,3,12,41.16,1,0.81,0,39,64.43,-14.81,1.666666667,131.39,-36.29,2,3
1306,381,80,555,3.06,0,1,2,3.06,1,0.81,0,40,44.22,-8.03,1.333333333,108.66,-26.88,1.8,1
1306,381,81,561,32.44,-7.55,2,19,32.44,1,0.81,0,41,76.66,-15.58,2,99.93,-22.36,1.6,1
1306,381,82,571,49.23,-11.35,5,27,49.23,1,0.81,0,42,125.89,-26.93,3.666666667,125.89,-26.93,2.2,1
1306,381,83,575,40.57,-8,2,32,40.57,1,0.81,0,43,125.3,-26.9,3.333333333,166.46,-34.93,2.6,1
1306,381,84,586,123.68,-17.58,4,53,123.68,1,0.81,0,44,245.92,-44.48,4.333333333,290.14,-52.51,3.4,1
1306,381,85,593,17.13,-1.44,3,8,17.13,1,0.81,0,45,230.61,-38.37,4.666666667,266.11,-45.92,3.4,1
1306,381,86,600,45.32,-12.69,5,23,45.32,1,0.81,0,46,226.7,-39.71,4.666666667,308.37,-58.61,4.2,1
1306,381,87,607,9.65,-1.02,2,3,9.65,1,0.81,0,47,195.78,-32.73,4.666666667,285.58,-52.08,4.2,1
1306,381,88,614,27.02,-5.27,2,14,91.32,0.3,0.81,0,48,99.12,-20.42,4,263.37,-46,3.6,1
1306,381,89,619,18.39,-2.79,3,10,18.39,1,0.81,0,49,100.38,-21.77,4,241.19,-40.79,3.8,1
1306,381,90,628,33.92,-15.67,2,15,33.92,1,0.81,0,50,88.98,-24.75,3,151.43,-38.88,3.4,1
1306,381,91,635,20.71,-1.49,2,8,20.71,1,0.81,0,51,100.04,-25.22,3,155.01,-38.93,3.2,1
1306,381,92,638,20.65,-3.28,1,7,46.02,0.45,0.81,0,52,93.67,-23.23,2.666666667,130.34,-29.52,2.4,1
1306,381,93,646,11.98,-2.6,1,2,11.98,1,0.81,0,53,87.26,-23.04,2,132.67,-31.1,2.2,1
1306,381,94,652,27.44,-14.73,2,18,27.44,1,0.81,0,54,80.78,-22.1,2,133.09,-40.56,2.2,1
1306,381,95,661,28.34,-2.84,2,13,28.34,1,0.81,0,55,88.41,-23.45,2,143.04,-40.61,2,1
1306,381,96,670,244.1,-39.53,4,109,244.1,1,0.81,0,56,311.86,-59.7,3,353.22,-64.47,2.4,1
1306,381,97,677,76.29,-10.25,4,24,76.29,1,0.81,0,57,376.17,-67.35,4,408.8,-73.23,2.8,1
1306,381,98,684,33.83,-2.61,3,13,33.83,1,0.81,0,58,382.56,-55.23,4.333333333,421.98,-72.56,3.2,1
1306,381,100,693,33.22,-10.68,1,16,33.22,1,0.81,0,59,143.34,-23.54,2.666666667,415.78,-65.91,2.8,2
1306,381,101,705,33.89,-1,1,12,61.36,0.55,0.81,0,60,100.94,-14.29,1.666666667,421.33,-64.07,2.6,1
1306,381,102,708,29.3,-3.57,2,13,29.3,1,0.81,0,61,96.41,-15.25,1.333333333,206.53,-28.11,2.2,1
1307,422,15,102,53.71,-6.47,4,12,53.71,1,0.57,0,1,0,0,0,0,0,0,0
1307,422,16,110,31.36,-0.24,5,17,39.32,0.8,0.57,0,2,85.07,-6.71,3,85.07,-6.71,1.8,1
1307,422,17,115,7.91,0,2,6,7.91,1,0.57,0,3,92.98,-6.71,3.666666667,92.98,-6.71,2.2,1
1307,422,18,122,7.79,-0.45,3,9,37.69,0.21,0.57,0,4,100.77,-7.16,4.666666667,100.77,-7.16,2.8,1
1307,422,19,128,26,-3.09,4,16,54.78,0.47,0.57,0,5,73.06,-3.78,4.666666667,126.77,-10.25,3.6,1
1307,422,21,141,7.96,0,1,4,7.96,1,0.57,0,6,41.75,-3.54,2.666666667,81.02,-3.78,3,2
1307,422,22,152,36.43,-0.01,3,11305,65.37,0.56,0.57,0,7,70.39,-3.1,2.666666667,86.09,-3.55,2.6,1
1307,422,23,153,3.98,0,1,2,3.98,1,0.57,0,8,48.37,-0.01,1.666666667,82.16,-3.55,2.4,1
1307,422,24,165,20.27,-0.84,4,10,20.27,1,0.57,0,9,68.64,-0.85,3,94.64,-3.94,2.6,1
1307,422,25,171,33.95,0,2,5,36.94,0.92,0.57,0,10,94.63,-0.85,3.333333333,102.59,-0.85,2.2,1
1307,422,26,178,46.32,-6.88,2,31,46.32,1,0.57,1,11,104.52,-7.72,3,148.91,-7.73,2.6,1
1307,422,31,213,43.84,-2.67,4,12900,48.32,0.91,0.57,0,12,43.84,-2.67,1.333333333,90.16,-9.55,1.2,5
1307,422,32,216,7.36,0,1,4,7.36,1,0.57,0,13,51.2,-2.67,1.666666667,51.2,-2.67,1,1
1307,422,33,226,33.87,-0.81,2,11056,37.85,0.89,0.57,0,14,85.07,-3.48,2.333333333,85.07,-3.48,1.4,1
1307,422,34,234,29.33,-2.06,4,24,36.23,0.81,0.57,0,15,114.4,-5.54,3.666666667,114.4,-5.54,2.2,1
1307,422,35,240,10.44,0,2,8,15.42,0.68,0.57,0,16,81,-2.87,3,124.84,-5.54,2.6,1
1307,422,37,253,30.58,-2.98,1,12,30.58,1,0.57,0,17,70.35,-5.04,2.333333333,111.58,-5.85,2,2
1307,422,38,258,7.96,0,1,4,7.96,1,0.57,1,18,48.98,-2.98,1.333333333,112.18,-5.85,2,1
1307,422,41,280,5.09,0,1,4,5.09,1,0.57,0,19,13.05,0,0.666666667,43.63,-2.98,0.6,3
1307,422,42,288,64.31,-5.95,2,28,64.31,1,0.57,0,20,69.4,-5.95,1,107.94,-8.93,1,1
1307,422,43,294,10.88,-0.47,1,8,58.14,0.19,0.57,0,21,80.28,-6.42,1.333333333,88.24,-6.42,1,1
1307,422,44,300,13.87,0,1,5,24.12,0.58,0.57,0,22,94.15,-6.42,1.666666667,94.15,-6.42,1,1
1307,422,45,308,17.45,-0.5,1,5,17.45,1,0.57,1,23,106.51,-6.92,1.666666667,111.6,-6.92,1.2,1
1307,422,49,338,14.62,-1,1,11,14.62,1,0.57,0,24,14.62,-1,0.333333333,45.94,-1.5,0.6,4
1307,422,50,346,22.07,-11.36,1,17,22.07,1,0.57,0,25,36.69,-12.36,0.666666667,54.14,-12.86,0.6,1
1307,422,51,350,11.32,-0.97,1,6,11.32,1,0.57,0,26,48.01,-13.33,1,48.01,-13.33,0.6,1
1307,422,53,365,34.12,-3.46,3,12,34.12,1,0.57,0,27,67.51,-15.79,1.666666667,82.13,-16.79,1.2,2
1307,422,55,380,28.19,-6.31,4,17,28.19,1,0.57,0,28,62.31,-9.77,2.333333333,95.7,-22.1,1.8,2
1307,422,56,387,1.9,0,1,2,9.69,0.2,0.57,0,29,64.21,-9.77,2.666666667,75.53,-10.74,1.8,1
1307,422,57,394,7.97,-0.69,2,5,72.71,0.11,0.57,0,30,38.06,-7,2.333333333,72.18,-10.46,2,1
